,Utility ID,Name,Plant Code,Nameplate Capacity (MW),Latitude,Longitude
0,60246,"Sunray Energy 2, LLC",10437,20.0,39.134259,-120.953341
1,60247,Sunray Energy 3 LLC,10438,13.8,34.01135,-118.4168
2,16625,San Diego State University,50061,0.1,37.147926,-119.2567
3,16625,San Diego State University,50061,0.3,37.62936,-120.93139
4,16625,San Diego State University,50061,0.3,37.611461,-120.594678
5,16625,San Diego State University,50061,0.1,37.621536,-120.746247
6,55961,CalRenew-1 LLC,56768,5.0,40.45193,-121.86215
7,56028,MMA Fresno Power LP,56813,0.5,39.215979,-120.80355
8,56028,MMA Fresno Power LP,56813,0.5,38.071944,-120.539444
9,56027,MMA LA Power LP,56814,0.5,36.909137,-119.087712
10,56027,MMA LA Power LP,56814,0.5,36.908907,-119.087556
11,56105,MMA WBF Power LP,56862,0.3,40.007445,-121.249438
12,56105,MMA WBF Power LP,56862,0.3,39.91062,-121.327692
13,56105,MMA WBF Power LP,56862,0.3,40.175656,-121.190663
14,56105,MMA WBF Power LP,56862,0.3,40.085476,-121.148241
15,57170,"EDF Renewable Asset Holdings, Inc.",56875,1.0,40.085997,-121.149373
16,61944,Goldman Sachs Renewable Power Group,56909,0.3,39.788877,-121.657383
17,61944,Goldman Sachs Renewable Power Group,56909,0.3,38.771764,-120.813239
18,61944,Goldman Sachs Renewable Power Group,56909,0.3,39.605043,-121.600525
19,61944,Goldman Sachs Renewable Power Group,56909,0.3,40.404645,-122.121904
20,56167,"Imperial Valley Solar, LLC",56917,101.0,40.570817,-122.02093
21,56167,"Imperial Valley Solar, LLC",56917,64.6,39.825907,-121.409687
22,56167,"Imperial Valley Solar, LLC",56917,34.3,39.869265,-121.631819
23,59399,NRG Solar Blythe,56939,21.0,39.29807,-120.8443
24,17609,Southern California Edison Co,56996,0.5,39.256873,-120.767437
25,17609,Southern California Edison Co,56996,0.5,39.257388,-120.767046
26,56294,SunE WG113 Moreno Valley LLC,57004,1.0,39.216985,-120.835587
27,56431,SunE U6 Holdings LLC,57005,1.0,38.793574,-120.619152
28,56296,SunE WG45 Woodland LLC,57006,1.0,38.330985,-120.669901
29,56297,SunE CPA CDC2 LLC,57007,1.0,36.927424,-119.02025
30,56431,SunE U6 Holdings LLC,57008,1.0,38.956985,-121.041932
31,61219,Longroad Energy Services LLC,57009,1.0,40.268712,-121.089479
32,56434,SunE M5 Holdings LLC,57010,1.0,40.929297,-121.544462
33,56302,SunE CPA CDC1 LLC,57011,1.0,40.960675,-121.548657
34,56434,SunE M5 Holdings LLC,57012,1.0,40.7415,-124.2103
35,14328,Pacific Gas & Electric Co.,57041,2.0,37.733611,-122.389722
36,17609,Southern California Edison Co,57217,0.5,40.400988,-121.965502
37,17609,Southern California Edison Co,57217,0.5,40.992295,-121.975182
38,17609,Southern California Edison Co,57219,0.5,37.092486,-119.552826
39,17609,Southern California Edison Co,57219,0.5,40.677827,-121.873253
40,17609,Southern California Edison Co,57219,0.5,36.888166,-119.158777
41,17609,Southern California Edison Co,57219,0.5,39.698755,-121.57096
42,17609,Southern California Edison Co,57219,0.5,37.52301,-120.329905
43,17609,Southern California Edison Co,57220,0.5,36.804837,-121.782241
44,17609,Southern California Edison Co,57220,0.5,38.147093,-120.446396
45,17609,Southern California Edison Co,57220,0.5,39.2364,-121.271741
46,17609,Southern California Edison Co,57220,0.5,38.032103,-120.326537
47,17609,Southern California Edison Co,57221,0.5,40.99084,-121.498243
48,17609,Southern California Edison Co,57221,0.5,40.997448,-121.748139
49,17609,Southern California Edison Co,57221,0.5,40.986361,-121.84944
50,17609,Southern California Edison Co,57221,0.5,40.986197,-121.977594
51,17609,Southern California Edison Co,57221,0.5,40.922568,-121.992906
52,17609,Southern California Edison Co,57222,0.5,40.847462,-121.990798
53,17609,Southern California Edison Co,57222,0.5,39.722892,-121.469814
54,17609,Southern California Edison Co,57222,0.5,39.361786,-123.127934
55,17609,Southern California Edison Co,57222,0.5,39.90521,-121.345226
56,17609,Southern California Edison Co,57223,0.5,37.203233,-119.497508
57,17609,Southern California Edison Co,57223,0.5,37.253718,-119.519352
58,17609,Southern California Edison Co,57224,0.5,38.497914,-120.21811
59,17609,Southern California Edison Co,57224,0.5,40.395396,-121.879186
60,17609,Southern California Edison Co,57224,0.5,39.324613,-120.644807
61,17609,Southern California Edison Co,57225,0.5,39.324592,-120.645375
62,17609,Southern California Edison Co,57225,0.5,39.337679,-120.635467
63,17609,Southern California Edison Co,57225,0.5,38.18653,-120.11168
64,17609,Southern California Edison Co,57225,0.5,38.139048,-120.370325
65,17609,Southern California Edison Co,57225,0.5,38.777,-122.745
66,17609,Southern California Edison Co,57225,0.5,38.449291,-120.492645
67,17609,Southern California Edison Co,57225,0.5,36.163076,-118.707104
68,17609,Southern California Edison Co,57226,0.5,40.459111,-121.86708
69,17609,Southern California Edison Co,57227,0.5,38.420898,-120.549572
70,17609,Southern California Edison Co,57227,0.5,38.889862,-121.098525
71,17609,Southern California Edison Co,57227,0.5,37.15105,-119.504724
72,17609,Southern California Edison Co,57227,0.5,41.978914,-122.335317
73,17609,Southern California Edison Co,57227,0.5,41.975716,-122.358127
74,17609,Southern California Edison Co,57227,0.5,41.985605,-122.360455
75,17609,Southern California Edison Co,57227,0.5,41.932981,-122.43678
76,17609,Southern California Edison Co,57229,0.5,32.697222,-117.114722
77,17609,Southern California Edison Co,57229,0.5,32.673097,-115.392026
78,17609,Southern California Edison Co,57229,0.5,33.7688,-118.1009
79,17609,Southern California Edison Co,57229,0.5,34.0969,-118.4795
80,17609,Southern California Edison Co,57229,0.5,37.2042,-119.2396
81,17609,Southern California Edison Co,57229,0.5,37.2,-119.3069
82,17609,Southern California Edison Co,57229,0.5,37.148517,-119.386623
83,17609,Southern California Edison Co,57230,0.5,37.139,-119.4898
84,17609,Southern California Edison Co,57230,0.5,37.2096,-119.3289
85,17609,Southern California Edison Co,57230,0.5,37.200062,-119.30681
86,17609,Southern California Edison Co,57231,0.5,37.273581,-118.573339
87,17609,Southern California Edison Co,57231,0.5,37.301962,-118.531957
88,17609,Southern California Edison Co,57231,0.5,37.323035,-118.501714
89,17609,Southern California Edison Co,57231,0.5,37.3344,-118.4797
90,17609,Southern California Edison Co,57231,0.5,37.3499,-118.4628
91,17609,Southern California Edison Co,57231,0.5,35.588069,-118.524804
92,17609,Southern California Edison Co,57231,0.5,34.8606,-116.8539
93,17609,Southern California Edison Co,57232,0.5,33.909804,-118.424172
94,17609,Southern California Edison Co,57232,0.5,34.09118,-117.52663
95,17609,Southern California Edison Co,57232,0.5,34.155162,-117.397119
96,17609,Southern California Edison Co,57236,0.5,33.6439,-117.9792
97,17609,Southern California Edison Co,57236,0.5,36.461326,-118.87988
98,17609,Southern California Edison Co,57236,0.5,36.465066,-118.862023
99,17609,Southern California Edison Co,57236,0.5,36.486059,-118.835645
100,17609,Southern California Edison Co,57236,0.5,35.776185,-118.436233
101,17609,Southern California Edison Co,57237,0.5,35.460303,-118.77959
102,17609,Southern California Edison Co,57237,0.5,33.7641,-118.2248
103,17609,Southern California Edison Co,57237,0.5,38.042729,-119.172015
104,17609,Southern California Edison Co,57237,0.5,37.220302,-119.337983
105,17609,Southern California Edison Co,57245,0.5,34.2067,-119.2511
106,17609,Southern California Edison Co,57245,0.5,34.1292,-119.1689
107,17609,Southern California Edison Co,57245,0.5,37.944237,-119.2161
108,17609,Southern California Edison Co,57245,0.5,37.257045,-119.158936
109,17609,Southern California Edison Co,57245,0.5,33.8504,-118.395
110,17609,Southern California Edison Co,57245,0.5,37.766954,-119.123284
111,17609,Southern California Edison Co,57245,0.5,34.0818,-117.2418
112,17609,Southern California Edison Co,57245,0.5,33.368794,-117.554916
113,17609,Southern California Edison Co,57245,0.5,34.14522,-117.058481
114,17609,Southern California Edison Co,57245,0.5,34.107245,-117.099091
115,17609,Southern California Edison Co,57245,0.5,36.13568,-118.788868
116,17609,Southern California Edison Co,57245,0.5,34.178056,-118.315556
117,17609,Southern California Edison Co,57246,0.5,38.2569,-120.8507
118,17609,Southern California Edison Co,57246,0.5,34.1556,-118.2782
119,17609,Southern California Edison Co,57246,0.5,37.896649,-119.9675
120,17609,Southern California Edison Co,57246,0.5,37.809388,-120.299254
121,17609,Southern California Edison Co,57247,0.5,37.877667,-119.953233
122,17609,Southern California Edison Co,57247,0.5,32.968889,-115.534444
123,17609,Southern California Edison Co,57247,0.5,32.705435,-115.030975
124,17609,Southern California Edison Co,57247,0.5,32.705428,-115.126103
125,17609,Southern California Edison Co,57247,0.5,32.705341,-115.219067
126,17609,Southern California Edison Co,57247,0.5,32.736642,-114.713858
127,17609,Southern California Edison Co,57247,0.5,32.802222,-115.54
128,56618,Victor Valley Community College District,57254,1.0,37.142795,-118.324075
129,59397,NRG Solar Alpine,57295,66.0,34.587237,-118.656638
130,11208,Los Angeles Department of Water & Power,57305,10.0,37.437921,-118.556988
131,11208,Los Angeles Department of Water & Power,57306,8.5,36.443421,-118.04389
132,11208,Los Angeles Department of Water & Power,57308,2.2,34.318248,-118.494449
133,64344,City of Los Angeles Harbor Department,57309,1.1,34.103931,-118.413377
134,57320,Konoike Pacific,57310,1.3,36.109722,-117.956667
135,59551,Occidental College,57311,1.0,33.7706,-118.2656
136,57275,Metropolitan Transportation Authority,57313,1.2,33.764741,-118.09913
137,57276,Los Angeles Community College District,57314,1.2,37.51,-118.569167
138,56769,Consolidated Edison Development Inc.,57340,140.0,37.41416,-118.523889
139,56700,Avenal Solar Holdings LLC,57359,6.0,34.312778,-118.492778
140,56700,Avenal Solar Holdings LLC,57360,20.0,33.918151,-118.427648
141,56700,Avenal Solar Holdings LLC,57361,19.0,37.546036,-118.590001
142,56722,AV Solar Ranch 1 LLC,57378,253.0,34.244991,-118.391327
143,56751,Yolo County of,57422,1.0,37.584345,-120.26859
144,56762,"NRG Renew Operation & Maintenance, LLC",57439,32.3,37.522065,-120.31009
145,56762,"NRG Renew Operation & Maintenance, LLC",57439,21.0,39.177903,-120.890856
146,56762,"NRG Renew Operation & Maintenance, LLC",57439,86.5,39.2184,-120.8352
147,56762,"NRG Renew Operation & Maintenance, LLC",57439,70.0,38.202569,-120.076983
148,56762,"NRG Renew Operation & Maintenance, LLC",57439,40.0,38.246656,-120.034072
149,17609,Southern California Edison Co,57441,0.5,37.876111,-120.605
150,17609,Southern California Edison Co,57441,0.5,39.551012,-121.278784
151,17609,Southern California Edison Co,57441,0.5,39.531784,-121.491247
152,17609,Southern California Edison Co,57441,0.5,39.553811,-121.204077
153,17609,Southern California Edison Co,57441,0.5,34.1254,-118.148
154,17609,Southern California Edison Co,57441,0.5,34.126,-118.1494
155,17609,Southern California Edison Co,57441,0.5,39.077971,-120.406069
156,17609,Southern California Edison Co,57441,0.5,39.024801,-120.596383
157,17609,Southern California Edison Co,57441,0.5,39.003372,-120.746651
158,17609,Southern California Edison Co,57441,0.5,39.000999,-120.725053
159,57271,NRG Solar Borrego I,57455,26.0,37.477838,-120.444492
160,56819,CSOLAR IV South LLC,57490,128.9,38.82881,-120.537089
161,57260,CSOLAR IV West LLC,57491,148.7,38.83405,-120.53176
162,14328,Pacific Gas & Electric Co.,57497,20.0,38.982697,-120.324503
163,14328,Pacific Gas & Electric Co.,57498,15.0,38.896511,-120.378292
164,14328,Pacific Gas & Electric Co.,57499,15.0,38.765336,-120.787366
165,61219,Longroad Energy Services LLC,57506,1.0,34.2056,-117.3344
166,14328,Pacific Gas & Electric Co.,57521,10.0,39.542985,-121.492188
167,14328,Pacific Gas & Electric Co.,57522,20.0,39.514893,-121.630077
168,14328,Pacific Gas & Electric Co.,57523,20.0,37.695994,-120.420152
169,17609,Southern California Edison Co,57534,0.5,37.6697,-120.4436
170,17609,Southern California Edison Co,57534,0.5,38.70675,-121.158443
171,17609,Southern California Edison Co,57534,0.5,40.646934,-122.626973
172,17609,Southern California Edison Co,57535,0.5,40.611858,-122.446441
173,17609,Southern California Edison Co,57535,0.5,38.63735,-121.220198
174,56902,"RE SFCity1, LP",57559,4.5,40.717455,-122.422274
175,17573,South San Joaquin Irr District,57579,0.9,37.098671,-121.047718
176,17573,South San Joaquin Irr District,57579,0.4,34.295334,-114.140222
177,56917,Broadridge Customer Communications,57580,0.3,37.0692,-121.0772
178,56917,Broadridge Customer Communications,57580,0.5,40.628115,-122.467509
179,56980,"Regulus Solar, LLC",57650,60.0,40.797296,-122.762553
180,17650,Southern Power Co,57651,20.0,39.330833,-121.191666
181,56982,Kern Community College District,57655,1.1,39.238996,-121.270409
182,56984,"Temescal Canyon RV, LLC",57656,1.5,33.166246,-117.016566
183,56995,"Sacramento PV Energy, LLC",57669,17.0,33.8343,-117.4971
184,56995,"Sacramento PV Energy, LLC",57670,2.9,33.85895,-117.6106
185,56995,"Sacramento PV Energy, LLC",57671,2.9,33.8361,-117.1831
186,57006,"SunE GIL1, LLC",57682,1.2,34.004722,-118.09917
187,57007,"SunE WF3-ST Holdings, LLC",57683,1.1,33.92493,-117.95517
188,59874,Topaz Solar Farms LLC,57695,129.8,33.3944,-117.1889
189,59874,Topaz Solar Farms LLC,57695,151.2,33.9001,-117.82905
190,59874,Topaz Solar Farms LLC,57695,102.1,37.6508,-120.4706
191,59874,Topaz Solar Farms LLC,57695,90.3,38.7903,-122.7559
192,59874,Topaz Solar Farms LLC,57695,112.5,38.340015,-121.113861
193,60281,"Altus Power America Management, LLC",57697,3.0,39.048802,-121.316966
194,60281,"Altus Power America Management, LLC",57698,2.7,38.850283,-120.381883
195,57170,"EDF Renewable Asset Holdings, Inc.",57708,110.0,38.652731,-121.393336
196,60025,Greenbacker Renewable Energy Corporation,57722,4.0,38.2268,-121.0245
197,60025,Greenbacker Renewable Energy Corporation,57743,2.5,32.711611,-114.942666
198,56995,"Sacramento PV Energy, LLC",57753,1.0,32.699451,-115.28245
199,61944,Goldman Sachs Renewable Power Group,57764,11.1,40.07531,-121.16143
200,58315,SSA Solar of CA 2 LLC,57773,1.2,38.835182,-121.092982
201,62948,Gamma Genco CV LLC,57777,3.0,37.071846,-119.558008
202,62948,Gamma Genco CV LLC,57778,5.0,39.893491,-121.59338
203,62948,Gamma Genco CV LLC,57779,3.0,34.10345,-117.5257
204,62948,Gamma Genco CV LLC,57780,5.0,37.816447,-120.312033
205,62948,Gamma Genco CV LLC,57781,3.0,39.580413,-121.119479
206,62948,Gamma Genco CV LLC,57782,5.0,39.272108,-120.932508
207,62948,Gamma Genco CV LLC,57783,5.0,39.0096,-121.0591
208,62948,Gamma Genco CV LLC,57784,5.0,38.8348,-122.7677
209,62948,Gamma Genco CV LLC,57785,5.0,34.8158,-118.6867
210,57104,Golden Springs Development Company LLC,57796,1.2,37.4903,-120.9044
211,57104,Golden Springs Development Company LLC,57797,1.3,34.1764,-118.3147
212,62948,Gamma Genco CV LLC,57806,0.4,33.6758,-116.1714
213,62948,Gamma Genco CV LLC,57816,5.0,35.211536,-120.855542
214,62948,Gamma Genco CV LLC,57817,5.0,37.029304,-118.968252
215,62948,Gamma Genco CV LLC,57818,5.0,37.946927,-120.528211
216,62948,Gamma Genco CV LLC,57819,5.0,34.6853,-118.7881
217,62948,Gamma Genco CV LLC,57820,5.0,37.79675,-122.28185
218,62948,Gamma Genco CV LLC,57821,5.0,40.741389,-124.210278
219,58661,"Sustainable Power Group, LLC",57827,1.0,34.1548,-117.9093
220,57154,Heliocentric LLC,57831,1.5,34.590183,-118.454676
221,57159,L-8 Solar Project LLC,57836,1.5,34.534337,-118.525113
222,59139,SunEdison LLC,57840,1.1,39.394267,-120.021732
223,59139,SunEdison LLC,57841,1.1,39.245833,-120.027222
224,57177,SEAI Elk Grove LLC,57849,3.0,39.816944,-120.463333
225,57177,SEAI Elk Grove LLC,57850,1.0,38.86429,-120.444335
226,56918,University of California San Diego,57856,1.2,34.20795,-118.3516
227,57194,City of Industry,57860,1.5,33.8553,-117.4537
228,57213,Castle Rock Cooling,57870,1.0,34.5148,-118.6092
229,11208,Los Angeles Department of Water & Power,57871,1.0,34.1275,-117.7958
230,14328,Pacific Gas & Electric Co.,57891,20.0,33.9117,-117.8192
231,14328,Pacific Gas & Electric Co.,57892,20.0,33.333056,-118.310278
232,57262,Kern County Water Agency,57895,1.1,39.470447,-120.10455
233,17609,Southern California Edison Co,57900,0.5,34.307444,-117.323548
234,17609,Southern California Edison Co,57900,0.5,39.528749,-121.546359
235,17609,Southern California Edison Co,57900,0.5,34.088019,-117.039539
236,17609,Southern California Edison Co,57900,0.5,34.030376,-116.857142
237,17609,Southern California Edison Co,57900,0.5,39.586864,-122.533248
238,17609,Southern California Edison Co,57900,0.5,40.597617,-122.538683
239,17609,Southern California Edison Co,57900,0.5,39.814905,-122.332335
240,17609,Southern California Edison Co,57900,0.5,37.401,-121.96867
241,17609,Southern California Edison Co,57900,0.5,37.364297,-121.944238
242,17609,Southern California Edison Co,57900,0.5,37.652602,-121.020397
243,57273,SS San Antonio West LLC,57904,1.5,40.507292,-122.423281
244,58101,Solar Star California II LLC,57933,2.0,37.5744,-120.985
245,49893,Invenergy Services LLC,57959,6.3,39.889287,-121.279173
246,57345,Butte-Glenn Community College District,57970,3.5,38.752,-122.7195
247,62060,CleanCapital,57982,0.5,38.7492,-122.7117
248,62060,CleanCapital,57982,0.6,33.9986,-118.2219
249,58289,"NextEra Energy Desert Sunlight 300, LLC",57993,40.3,38.088138,-121.386944
250,58289,"NextEra Energy Desert Sunlight 300, LLC",57993,30.2,37.7886,-122.2889
251,58289,"NextEra Energy Desert Sunlight 300, LLC",57993,20.2,38.146571,-121.300541
252,58289,"NextEra Energy Desert Sunlight 300, LLC",57993,40.3,38.810677,-121.323807
253,58289,"NextEra Energy Desert Sunlight 300, LLC",57993,40.3,39.197222,-123.185556
254,58289,"NextEra Energy Desert Sunlight 300, LLC",57993,30.2,39.53,-121.095833
255,58289,"NextEra Energy Desert Sunlight 300, LLC",57993,25.2,38.116415,-121.769031
256,58289,"NextEra Energy Desert Sunlight 300, LLC",57993,25.2,38.445681,-121.462387
257,58289,"NextEra Energy Desert Sunlight 300, LLC",57993,20.2,38.530943,-121.400128
258,58289,"NextEra Energy Desert Sunlight 300, LLC",57993,18.9,38.511,-121.4735
259,58289,"NextEra Energy Desert Sunlight 300, LLC",57993,22.7,38.513056,-122.104444
260,56769,Consolidated Edison Development Inc.,58002,20.0,33.853542,-117.856286
261,56769,Consolidated Edison Development Inc.,58003,50.0,32.9553,-115.5364
262,57389,IKEA Property Inc,58028,1.5,36.8326,-119.327
263,60281,"Altus Power America Management, LLC",58034,1.5,35.44072,-118.796498
264,60898,Axium US Solar Holdings LLC,58039,25.0,33.6808,-117.0698
265,63952,"Irwindale Brew Yard, LLC",58056,2.5,34.1772,-118.3147
266,9216,Imperial Irrigation District,58062,23.0,34.431419,-119.900055
267,62060,CleanCapital,58073,2.0,37.0478,-121.1708
268,62060,CleanCapital,58074,2.0,33.1165,-117.3215
269,59622,"Ahana Renewables, LLC",58076,1.0,37.0001,-121.5367
270,59622,"Ahana Renewables, LLC",58076,1.0,36.3275,-119.2947
271,59622,"Ahana Renewables, LLC",58076,1.0,33.943965,-118.40425
272,60947,Tesla Inc.,58086,0.5,40.7995,-124.2028
273,60947,Tesla Inc.,58086,0.5,33.9949,-118.1538
274,62060,CleanCapital,58118,1.5,33.7683,-118.2836
275,62034,Depot Park Solar Farm,58119,3.0,35.395063,-119.321633
276,58111,RE Kansas South LLC,58148,20.0,32.77973,-117.006397
277,58112,TA-High Desert LLC,58149,20.0,40.37,-123.4347
278,58104,California State University at Fullerton,58169,0.3,35.6439,-118.4822
279,58104,California State University at Fullerton,58169,0.3,38.9032,-121.3097
280,58104,California State University at Fullerton,58169,2.0,36.617022,-120.099846
281,58104,California State University at Fullerton,58169,0.3,33.934725,-116.640548
282,58104,California State University at Fullerton,58169,0.4,33.8759,-118.2491
283,58104,California State University at Fullerton,58169,1.0,32.7992,-117.1517
284,58140,San Bernardino Comm College Dist,58170,1.3,35.060556,-118.389722
285,62949,Gamma Genco CV II LLC,58202,20.0,38.7881,-122.7219
286,56751,Yolo County of,58204,2.5,34.050391,-117.248417
287,14328,Pacific Gas & Electric Co.,58206,10.0,33.9058,-118.4031
288,56751,Yolo County of,58217,2.5,36.058635,-118.924097
289,58197,Newberry Solar 1 LLC,58226,1.5,39.565677,-120.581684
290,58198,"Highlander Solar 2, LLC",58227,9.0,34.138467,-118.1256
291,58661,"Sustainable Power Group, LLC",58232,1.0,40.646733,-123.498008
292,58211,"Highlander Solar 1, LLC",58234,12.0,41.1325,-121.137222
293,58661,"Sustainable Power Group, LLC",58244,1.0,36.225,-121.1278
294,57276,Los Angeles Community College District,58248,1.9,33.586,-116.0873
295,59553,VA Sepulveda Ambulatory Care Center,58249,3.5,38.0244,-122.0589
296,63330,"Televison City Studios, LLC.",58253,1.6,39.1365,-121.6397
297,58238,Enfinity NorCal 1 FAA LLC,58261,1.0,39.052922,-121.696072
298,59455,"Venable Solar, LLC",58289,1.5,32.857709,-117.028847
299,59455,"Venable Solar, LLC",58290,1.5,37.4567,-121.9419
300,58269,Tulare PV II LLC,58304,1.5,38.1419,-122.2439
301,58269,Tulare PV II LLC,58304,1.5,36.5397,-119.5794
302,58269,Tulare PV II LLC,58304,0.7,34.045361,-117.540193
303,58268,Tulare PV I LLC,58306,1.0,34.863356,-116.827627
304,58268,Tulare PV I LLC,58306,1.0,34.863356,-116.827627
305,58268,Tulare PV I LLC,58306,1.5,35.00694,-117.555768
306,58268,Tulare PV I LLC,58307,1.5,35.012166,-117.555672
307,58268,Tulare PV I LLC,58307,0.5,35.01948,-117.55553
308,58268,Tulare PV I LLC,58307,1.5,35.020981,-117.566079
309,58268,Tulare PV I LLC,58308,1.5,35.014836,-117.565903
310,58268,Tulare PV I LLC,58308,1.5,35.0308,-117.3563
311,58268,Tulare PV I LLC,58308,1.0,35.033,-117.338
312,58268,Tulare PV I LLC,58309,1.0,40.976389,-121.255833
313,58268,Tulare PV I LLC,58309,1.0,38.762968,-122.692915
314,58268,Tulare PV I LLC,58309,1.5,34.0408,-117.8217
315,60025,Greenbacker Renewable Energy Corporation,58354,1.5,34.0233,-118.0241
316,60025,Greenbacker Renewable Energy Corporation,58355,1.5,33.792778,-118.35
317,58355,SPS Atwell Island LLC,58366,20.2,34.463896,-118.593991
318,58358,Light Beam Power Co LLC,58370,1.0,37.6455,-118.9096
319,58358,Light Beam Power Co LLC,58371,2.5,37.6451,-118.9143
320,56769,Consolidated Edison Development Inc.,58373,20.0,37.6464,-118.9092
321,56769,Consolidated Edison Development Inc.,58374,20.0,35.4515,-118.9849
322,58363,Oakley Solar Project LLC,58376,1.5,35.19456,-119.57097
323,59873,"Solar Star California XIX, LLC",58388,39.0,37.336113,-121.878332
324,59873,"Solar Star California XIX, LLC",58388,54.0,35.075,-118.3158
325,59873,"Solar Star California XIX, LLC",58388,54.0,35.0697,-118.3167
326,59873,"Solar Star California XIX, LLC",58388,58.5,33.77697,-118.22821
327,59873,"Solar Star California XIX, LLC",58388,33.0,34.0564,-118.2436
328,59873,"Solar Star California XIX, LLC",58388,15.0,33.1779,-115.565
329,59873,"Solar Star California XIX, LLC",58388,64.5,33.1646,-115.616
330,59872,"Solar Star California XX, LLC",58389,19.5,33.1777,-115.6033
331,59872,"Solar Star California XX, LLC",58389,60.0,33.8827,-117.5565
332,59872,"Solar Star California XX, LLC",58389,55.5,35.419181,-118.926643
333,59872,"Solar Star California XX, LLC",58389,48.0,35.483736,-119.029856
334,59872,"Solar Star California XX, LLC",58389,43.5,40.879719,-121.720342
335,59872,"Solar Star California XX, LLC",58389,52.5,40.303422,-121.244431
336,60898,Axium US Solar Holdings LLC,58398,10.9,34.3801,-118.4999
337,58413,Lone Valley Solar Park I LLC,58417,10.0,35.765,-117.3833
338,58661,"Sustainable Power Group, LLC",58418,5.0,35.7075,-117.3956
339,58661,"Sustainable Power Group, LLC",58419,5.0,40.8579,-121.7225
340,58416,"California State University, Northridge",58422,0.4,40.8713,-121.9487
341,58416,"California State University, Northridge",58422,0.2,40.7576,-121.4145
342,61230,"CD Arevon USA, Inc.",58430,34.2,40.4579,-121.8427
343,61230,"CD Arevon USA, Inc.",58430,26.6,33.92194,-116.56222
344,61230,"CD Arevon USA, Inc.",58430,34.2,32.819675,-117.140548
345,61230,"CD Arevon USA, Inc.",58430,34.2,34.94434,-120.45791
346,61230,"CD Arevon USA, Inc.",58430,19.0,36.7131,-121.7686
347,61230,"CD Arevon USA, Inc.",58430,26.6,33.158153,-115.638656
348,58440,CD US Solar MT 2 LLC,58445,1.0,32.7757,-115.2637
349,58440,CD US Solar MT 2 LLC,58445,1.0,40.8786,-123.9942
350,58440,CD US Solar MT 2 LLC,58446,1.5,36.688915,-119.723218
351,58440,CD US Solar MT 2 LLC,58447,1.5,38.8319,-121.313652
352,58440,CD US Solar MT 2 LLC,58447,1.5,34.1958,-119.1664
353,58440,CD US Solar MT 2 LLC,58447,1.0,40.368338,-120.264848
354,58440,CD US Solar MT 2 LLC,58448,1.0,37.7581,-121.5253
355,58440,CD US Solar MT 2 LLC,58449,1.5,38.6905,-121.7371
356,58440,CD US Solar MT 2 LLC,58449,1.5,36.755896,-120.365422
357,58440,CD US Solar MT 2 LLC,58449,1.0,35.7144,-119.2337
358,58440,CD US Solar MT 2 LLC,58450,1.5,36.0372,-117.7981
359,58440,CD US Solar MT 2 LLC,58451,1.5,36.0192,-117.7917
360,58440,CD US Solar MT 2 LLC,58452,1.5,36.0019,-117.7886
361,58440,CD US Solar MT 2 LLC,58454,1.5,33.158,-115.6475
362,58440,CD US Solar MT 2 LLC,58454,0.5,33.1589,-115.6455
363,58451,"McCoy Solar, LLC",58462,41.9,40.8014,-121.4481
364,58451,"McCoy Solar, LLC",58462,21.0,40.882061,-121.948353
365,58451,"McCoy Solar, LLC",58462,39.6,40.874144,-121.920428
366,58451,"McCoy Solar, LLC",58462,31.4,34.326242,-118.44477
367,58451,"McCoy Solar, LLC",58462,31.4,37.7392,-121.4322
368,58451,"McCoy Solar, LLC",58462,26.9,35.0968,-119.4299
369,58451,"McCoy Solar, LLC",58462,41.9,35.43,-118.8222
370,58451,"McCoy Solar, LLC",58462,36.5,40.4728,-124.1014
371,17650,Southern Power Co,58467,147.4,32.778225,-117.070114
372,62949,Gamma Genco CV II LLC,58498,20.0,36.9997,-122.0622
